LSOA21CD,med_price_dec_21
E01013347,205000.0
E01013348,231500.0
E01013349,200000.0
E01013350,225000.0
E01013351,385000.0
E01013352,340000.0
E01013353,235000.0
E01013354,272000.0
E01013355,298000.0
E01013356,242500.0
E01013357,475000.0
E01013358,370000.0
E01013359,220000.0
E01013360,346250.0
E01013361,300000.0
E01013362,260000.0
E01013363,213500.0
E01013364,247000.0
E01013365,350000.0
E01013366,367500.0
E01013368,265000.0
E01013369,302500.0
E01013370,296750.0
E01013371,333500.0
E01013372,243000.0
E01013373,285000.0
E01013374,335000.0
E01013375,242100.0
E01013376,350000.0
E01013377,277500.0
E01013378,321830.0
E01013379,400000.0
E01013380,337500.0
E01013381,258000.0
E01013382,249000.0
E01013383,193000.0
E01013384,231000.0
E01013385,230000.0
E01013386,223500.0
E01013387,386500.0
E01013388,296250.0
E01013389,291250.0
E01013390,199950.0
E01013391,210000.0
E01013392,277000.0
E01013393,224000.0
E01013394,212500.0
E01013395,327500.0
E01013396,220000.0
E01013397,264500.0
E01013398,227000.0
E01013399,189250.0
E01013400,198000.0
E01013401,246000.0
E01013402,275000.0
E01013403,255000.0
E01013404,370000.0
E01013405,261500.0
E01013406,237500.0
E01013407,361250.0
E01013408,323500.0
E01013409,310000.0
E01013410,246000.0
E01013411,250000.0
E01013412,295000.0
E01013413,395000.0
E01013414,302500.0
E01013416,315000.0
E01013417,555000.0
E01013418,306250.0
E01013419,316000.0
E01013420,275000.0
E01013421,337500.0
E01013422,290000.0
E01013423,375000.0
E01013424,392500.0
E01013425,287500.0
E01013426,450000.0
E01013427,459000.0
E01013428,242500.0
E01013429,290000.0
E01013430,352000.0
E01013431,200000.0
E01013432,268250.0
E01013433,248000.0
E01013434,302500.0
E01013435,275900.0
E01013436,425000.0
E01013437,415000.0
E01013438,275000.0
E01013439,355000.0
E01013440,275000.0
E01013441,225000.0
E01013442,287000.0
E01013443,198000.0
E01013444,195000.0
E01013445,198750.0
E01013446,221000.0
E01013447,222500.0
E01013448,180000.0
E01013449,242000.0
E01013450,389000.0
E01013451,290000.0
E01013452,320000.0
E01033067,178500.0
E01033068,275000.0
E01033069,285000.0
E01033070,278000.0
E01013453,110000.0
E01013454,135000.0
E01013455,185000.0
E01013456,115000.0
E01013457,112500.0
E01013458,244950.0
E01013459,189500.0
E01013460,120000.0
E01013461,311750.0
E01013462,236000.0
E01013463,325000.0
E01013464,311500.0
E01013465,263625.0
E01013466,312500.0
E01013467,247500.0
E01013468,335000.0
E01013469,265000.0
E01013470,175000.0
E01013471,120000.0
E01013472,132500.0
E01013473,123500.0
E01013474,160500.0
E01013475,130000.0
E01013476,148000.0
E01013477,142500.0
E01013479,121000.0
E01013480,125250.0
E01013481,102500.0
E01013483,171000.0
E01013484,99000.0
E01013485,112500.0
E01013486,100000.0
E01013487,107500.0
E01013488,211000.0
E01013489,229000.0
E01013490,270500.0
E01013491,207500.0
E01013492,237000.0
E01013493,178000.0
E01013494,151000.0
E01013495,193500.0
E01013496,129000.0
E01013497,150000.0
E01013498,159000.0
E01013499,155000.0
E01013500,168975.0
E01013501,190000.0
E01013502,166500.0
E01013503,154000.0
E01013504,154500.0
E01013505,174995.0
E01013506,192500.0
E01013507,206000.0
E01013508,142000.0
E01013509,150000.0
E01013510,156000.0
E01013511,210250.0
E01013512,155000.0
E01013513,160000.0
E01013514,213000.0
E01013515,265000.0
E01013517,185000.0
E01013518,225000.0
E01013519,201500.0
E01013520,251000.0
E01013521,152750.0
E01013522,135000.0
E01013523,155000.0
E01013524,133500.0
E01013525,176250.0
E01013526,304000.0
E01013527,325000.0
E01013528,326000.0
E01013529,193000.0
E01013530,247500.0
E01013531,138000.0
E01013532,135000.0
E01013533,125000.0
E01013534,170000.0
E01013535,143500.0
E01013536,125000.0
E01013537,161000.0
E01013538,135000.0
E01013539,362000.0
E01013540,287000.0
E01013541,210000.0
E01013542,261900.0
E01013543,277250.0
E01013544,351000.0
E01013545,250000.0
E01013546,278500.0
E01013547,137000.0
E01013548,180000.0
E01013549,155000.0
E01013550,148250.0
E01013551,109000.0
E01013552,169950.0
E01013553,165000.0
E01013554,130000.0
E01013555,188225.0
E01013556,198750.0
E01013557,245000.0
E01013558,228750.0
E01013559,180000.0
E01013560,260000.0
E01013561,249975.0
E01013562,209500.0
E01013563,188000.0
E01013564,261900.0
E01013565,115000.0
E01013566,85250.0
E01013567,94500.0
E01013568,107500.0
E01013569,135000.0
E01013570,102500.0
E01013571,137250.0
E01013572,161000.0
E01013573,121000.0
E01013574,252995.0
E01013575,195000.0
E01013576,258750.0
E01013577,243000.0
E01013578,240000.0
E01013579,183750.0
E01013580,170625.0
E01013581,147500.0
E01013582,155000.0
E01013583,130000.0
E01013584,110000.0
E01013585,151625.0
E01013586,135000.0
E01013587,149750.0
E01013588,132500.0
E01013589,199995.0
E01013590,170000.0
E01013591,102500.0
E01013592,168500.0
E01013593,200000.0
E01013594,225000.0
E01013595,170000.0
E01013596,225000.0
E01013597,165000.0
E01013598,170000.0
E01013599,214000.0
E01033166,194000.0
E01033167,94250.0
E01033168,268000.0
E01033169,335000.0
E01033170,196250.0
E01033171,170500.0
E01033172,110000.0
E01013600,175000.0
E01013601,186750.0
E01013602,180000.0
E01013603,170000.0
E01013604,185500.0
E01013605,220500.0
E01013606,215000.0
E01013607,220000.0
E01013608,210000.0
E01013609,310000.0
E01013610,220000.0
E01013611,247475.0
E01013612,208000.0
E01013613,161000.0
E01013614,194500.0
E01013615,221000.0
E01013616,187625.0
E01013617,200000.0
E01013618,196000.0
E01013619,169000.0
E01013620,168000.0
E01013621,247995.0
E01013622,176475.0
E01013623,195000.0
E01013624,230000.0
E01013625,214000.0
E01013626,250000.0
E01013627,273000.0
E01013628,
E01013629,236000.0
E01013630,230000.0
E01013631,195000.0
E01013632,160000.0
E01013633,198000.0
E01013634,212000.0
E01013635,223000.0
E01013636,280000.0
E01013637,190000.0
E01013638,151250.0
E01013639,190000.0
E01013640,
E01013641,183250.0
E01013642,199000.0
E01013643,210000.0
E01013646,227250.0
E01013647,
E01013648,160000.0
E01013649,182250.0
E01013650,240000.0
E01013651,184500.0
E01013652,220000.0
E01013653,241000.0
E01013654,215000.0
E01013655,221000.0
E01013656,240000.0
E01013657,225000.0
E01013658,219000.0
E01013659,199750.0
E01013660,215000.0
E01013661,225000.0
E01013662,247500.0
E01013663,241000.0
E01013664,192500.0
E01013665,240000.0
E01013666,340000.0
E01013667,226000.0
E01013668,240000.0
E01013669,317500.0
E01013670,372500.0
E01013671,310000.0
E01013672,337500.0
E01013673,180000.0
E01013674,167500.0
E01013675,180000.0
E01013676,165000.0
E01013677,152500.0
E01013678,194000.0
E01013679,178500.0
E01013680,197500.0
E01013681,158500.0
E01013682,165000.0
E01013683,160000.0
E01013684,155000.0
E01013685,221500.0
E01013686,245500.0
E01013687,180250.0
E01013688,157000.0
E01013689,200000.0
E01013690,187000.0
E01013691,173000.0
E01013692,
E01013693,
E01013694,200000.0
E01013695,206250.0
E01013696,252500.0
E01013697,245000.0
E01013698,263500.0
E01013699,331000.0
E01013700,256000.0
E01013702,287500.0
E01013703,380000.0
E01013704,332000.0
E01013705,250000.0
E01013706,435177.0
E01013707,315000.0
E01013709,280000.0
E01013710,179500.0
E01013711,184000.0
E01013712,352500.0
E01013713,
E01013714,
E01013715,
E01013716,228000.0
E01013717,205000.0
E01013718,192500.0
E01013719,
E01013720,
E01013721,224000.0
E01013722,195000.0
E01013723,200000.0
E01013725,168000.0
E01013726,177500.0
E01013727,170000.0
E01013728,178500.0
E01013729,223500.0
E01013730,157500.0
E01013731,180000.0
E01013732,232000.0
E01013733,202500.0
E01013734,272000.0
E01013735,252500.0
E01013736,225000.0
E01013737,240000.0
E01013738,290000.0
E01013739,237500.0
E01013740,266000.0
E01013741,281000.0
E01013742,215000.0
E01013743,205000.0
E01013744,236000.0
E01013745,225000.0
E01013746,152500.0
E01013747,220000.0
E01013748,
E01013749,255000.0
E01013750,225000.0
E01013751,225000.0
E01013752,226000.0
E01013753,195000.0
E01013754,
E01013755,
E01013756,210000.0
E01013757,357500.0
E01013758,245000.0
E01013759,340000.0
E01013760,
E01013761,184000.0
E01013762,204250.0
E01013763,235000.0
E01013764,300000.0
E01013765,195000.0
E01013766,385000.0
E01013767,270000.0
E01013768,197000.0
E01013770,244000.0
E01013771,286000.0
E01013772,199000.0
E01013773,221000.0
E01013774,170000.0
E01013775,164000.0
E01013776,157000.0
E01013777,169000.0
E01013778,142500.0
E01013779,162500.0
E01013780,260750.0
E01013781,215000.0
E01013782,197500.0
E01013783,240000.0
E01013784,210000.0
E01013785,292500.0
E01013786,237000.0
E01032597,179500.0
E01032599,258750.0
E01032602,175000.0
E01032862,205000.0
E01032863,202000.0
E01032865,248000.0
E01032867,117000.0
E01032868,147500.0
E01032872,125000.0
E01032873,110000.0
E01032875,
E01013787,425000.0
E01013788,285000.0
E01013789,527500.0
E01013790,465000.0
E01013791,435000.0
E01013792,555000.0
E01013793,323500.0
E01013794,475000.0
E01013795,516150.0
E01013796,500000.0
E01013797,230000.0
E01013798,290000.0
E01013799,235000.0
E01013800,236998.0
E01013801,249000.0
E01013802,280000.0
E01013803,298975.0
E01013804,382500.0
E01013805,410000.0
E01013806,241750.0
E01013807,280000.0
E01013808,225000.0
E01013809,395000.0
E01013810,106500.0
E01013811,
E01013812,129000.0
E01013813,
E01013814,158000.0
E01013815,222500.0
E01013816,128000.0
E01013817,
E01013818,143500.0
E01013819,144000.0
E01013820,126500.0
E01013821,140000.0
E01013822,
E01013823,125000.0
E01013824,131000.0
E01013825,140000.0
E01013826,126000.0
E01013827,149500.0
E01013828,154000.0
E01013829,144000.0
E01013830,171750.0
E01013831,190000.0
E01013832,140000.0
E01013833,138500.0
E01013834,136000.0
E01013835,150000.0
E01013836,127500.0
E01013837,194000.0
E01013838,202875.0
E01013839,114000.0
E01013840,180000.0
E01013841,134000.0
E01013842,117000.0
E01013843,146500.0
E01013844,176500.0
E01013845,118500.0
E01013846,166500.0
E01013847,150000.0
E01013849,128000.0
E01013850,160000.0
E01013851,123500.0
E01013852,150000.0
E01013853,165000.0
E01013854,139500.0
E01013855,126000.0
E01013856,160000.0
E01013858,164500.0
E01013859,162000.0
E01013860,169098.0
E01013861,135000.0
E01013862,185000.0
E01013863,200000.0
E01013864,225000.0
E01013865,140000.0
E01013866,162750.0
E01013867,165000.0
E01013868,140000.0
E01013870,168000.0
E01013871,138500.0
E01013872,175000.0
E01013873,175000.0
E01013874,210000.0
E01013875,190000.0
E01013876,150000.0
E01013877,114000.0
E01013878,178000.0
E01013879,137000.0
E01013880,127500.0
E01013881,138000.0
E01013882,115000.0
E01013883,140000.0
E01013884,130000.0
E01013885,108500.0
E01013886,125000.0
E01013887,229810.0
E01013888,151000.0
E01013889,170000.0
E01013890,132000.0
E01013891,145000.0
E01013892,217500.0
E01013893,130000.0
E01013894,225000.0
E01013895,249999.0
E01013896,165000.0
E01013897,167500.0
E01013898,160500.0
E01013899,145000.0
E01013900,147500.0
E01013901,305000.0
E01013902,250000.0
E01013903,225000.0
E01013904,162500.0
E01013905,150000.0
E01013906,157000.0
E01013907,155000.0
E01013908,151000.0
E01013909,161500.0
E01013910,151000.0
E01013911,160125.0
E01013912,207500.0
E01013913,194000.0
E01013914,232500.0
E01013915,213500.0
E01013916,139500.0
E01013917,150000.0
E01013918,130000.0
E01013919,135000.0
E01013920,267750.0
E01013921,133000.0
E01013924,273750.0
E01013926,185000.0
E01013928,139000.0
E01013929,210500.0
E01013930,153000.0
E01013931,240000.0
E01013932,220000.0
E01013933,145500.0
E01013934,192125.0
E01013935,220000.0
E01013936,145000.0
E01013937,244000.0
E01013938,259000.0
E01013939,158000.0
E01013940,140000.0
E01013941,205000.0
E01013942,155000.0
E01013943,175500.0
E01013944,120500.0
E01013945,120000.0
E01013947,110000.0
E01013948,
E01013953,
E01013954,151000.0
E01013957,135750.0
E01013958,122500.0
E01013959,138000.0
E01013960,142000.0
E01013961,175200.0
E01013962,137500.0
E01013963,130000.0
E01013964,265000.0
E01013965,170000.0
E01013966,181000.0
E01013967,207500.0
E01013968,270000.0
E01013969,173500.0
E01013970,187000.0
E01013971,185000.0
E01013972,190000.0
E01013973,150000.0
E01013974,240750.0
E01013975,272500.0
E01013976,154000.0
E01013977,311000.0
E01013978,276000.0
E01013979,310000.0
E01013980,304950.0
E01013981,375000.0
E01013982,590000.0
E01013983,207000.0
E01013984,341625.0
E01013985,296500.0
E01032520,317000.0
E01032522,276250.0
E01032621,154000.0
E01033395,
E01033396,
E01033397,138000.0
E01033398,96500.0
E01033399,
E01033400,154700.0
E01033401,162111.0
E01033402,115250.0
E01033403,169000.0
E01033404,186000.0
E01033405,84500.0
E01033406,157500.0
E01033407,102500.0
E01033408,180000.0
E01033409,
E01033410,226000.0
E01033411,
E01013986,203500.0
E01013987,315000.0
E01013988,284000.0
E01013989,175000.0
E01013990,340750.0
E01013991,416500.0
E01013992,170000.0
E01013993,160000.0
E01013994,177000.0
E01013995,172500.0
E01013996,227500.0
E01013997,230000.0
E01013998,348750.0
E01013999,345000.0
E01014000,450000.0
E01014001,380000.0
E01014002,278975.0
E01014003,205500.0
E01014004,363500.0
E01014005,173375.0
E01014006,405000.0
E01014007,293000.0
E01014008,325000.0
E01014009,392500.0
E01014010,165000.0
E01014011,215000.0
E01014012,307500.0
E01014013,228750.0
E01014014,400000.0
E01014015,330000.0
E01014016,277500.0
E01014017,375000.0
E01014018,360000.0
E01014019,273375.0
E01014020,507500.0
E01014021,257500.0
E01014022,345000.0
E01014023,325000.0
E01014024,350000.0
E01014025,337500.0
E01014026,350000.0
E01014027,455000.0
E01014028,416250.0
E01014029,411500.0
E01014030,368350.0
E01014031,345000.0
E01014032,448000.0
E01014033,225000.0
E01014034,165000.0
E01014035,226000.0
E01014036,302500.0
E01014037,253750.0
E01014038,265000.0
E01014039,239950.0
E01014040,233725.0
E01014041,174000.0
E01014042,165000.0
E01014043,244500.0
E01014044,195000.0
E01014045,237000.0
E01014046,275000.0
E01014047,184000.0
E01014048,162000.0
E01014049,400000.0
E01014050,441500.0
E01014051,330000.0
E01014052,450000.0
E01014053,395000.0
E01014054,415000.0
E01014055,332500.0
E01014056,441250.0
E01014057,397000.0
E01014058,485000.0
E01014059,475000.0
E01014060,370000.0
E01014061,326250.0
E01014062,190000.0
E01014063,199950.0
E01014064,150000.0
E01014065,204000.0
E01014066,297250.0
E01014067,278250.0
E01014068,211000.0
E01014069,208500.0
E01014070,222500.0
E01014071,167500.0
E01014072,190750.0
E01014073,167500.0
E01014074,217000.0
E01014075,255000.0
E01014076,199000.0
E01014077,201000.0
E01014078,215000.0
E01014079,425500.0
E01014080,277500.0
E01014081,387500.0
E01014082,250000.0
E01014083,280000.0
E01014084,210000.0
E01014085,234000.0
E01014086,171000.0
E01014087,220000.0
E01014088,165000.0
E01014089,215000.0
E01014090,280000.0
E01014091,312500.0
E01014092,210000.0
E01014093,310000.0
E01014094,249975.0
E01014095,179500.0
E01014096,312500.0
E01014097,367500.0
E01014098,280000.0
E01014099,361500.0
E01014100,397500.0
E01014101,440000.0
E01014102,331375.0
E01014103,272500.0
E01014104,244495.0
E01014105,175000.0
E01014106,126000.0
E01014107,236250.0
E01014108,92000.0
E01014109,166050.0
E01014110,115000.0
E01014111,395000.0
E01014112,372750.0
E01014113,135000.0
E01014114,269975.0
E01014115,102250.0
E01014116,119500.0
E01014117,244250.0
E01014118,99950.0
E01014119,210000.0
E01014120,170500.0
E01014121,169750.0
E01014122,129000.0
E01014123,180000.0
E01014124,125000.0
E01014125,110000.0
E01014126,164975.0
E01014127,152500.0
E01014128,140000.0
E01014129,169999.0
E01014130,177500.0
E01014131,427475.0
E01014132,300000.0
E01014133,232475.0
E01014134,250000.0
E01014135,272475.0
E01014136,267000.0
E01014137,290000.0
E01014138,190000.0
E01014139,157000.0
E01014140,122500.0
E01014141,181177.0
E01014142,110000.0
E01014143,137600.0
E01014144,217000.0
E01014145,148000.0
E01014146,221756.0
E01014147,227500.0
E01014148,248500.0
E01014149,275250.0
E01014150,249000.0
E01014151,150000.0
E01014152,187500.0
E01014153,167750.0
E01014154,162500.0
E01014155,152500.0
E01014156,212500.0
E01014157,235000.0
E01014158,216750.0
E01014159,147500.0
E01014160,248000.0
E01014161,154000.0
E01014162,149000.0
E01014163,149825.0
E01014164,131750.0
E01014165,107000.0
E01014166,155000.0
E01014167,253500.0
E01014168,270000.0
E01014169,158250.0
E01014170,204950.0
E01014171,220000.0
E01014172,237500.0
E01014173,191000.0
E01014174,340000.0
E01014175,238000.0
E01014176,228500.0
E01014177,220000.0
E01014178,175000.0
E01014179,190000.0
E01014180,175000.0
E01014181,260000.0
E01014182,330000.0
E01014183,302500.0
E01014184,182000.0
E01014185,165000.0
E01014186,144000.0
E01014187,167000.0
E01014188,149950.0
E01014189,203250.0
E01014190,277500.0
E01014191,78000.0
E01014192,137000.0
E01014193,134000.0
E01014194,145000.0
E01014195,248000.0
E01014196,158000.0
E01014197,102000.0
E01014198,
E01014199,112000.0
E01014200,96500.0
E01014201,102000.0
E01014202,309995.0
E01014203,410500.0
E01014204,265000.0
E01014205,175250.0
E01014206,173000.0
E01014207,155000.0
E01014208,137000.0
E01014209,157500.0
E01014210,117000.0
E01014211,105000.0
E01014212,177995.0
E01014213,121500.0
E01014214,287500.0
E01014215,151000.0
E01014216,186000.0
E01014217,103500.0
E01014218,104000.0
E01014219,160000.0
E01014220,110000.0
E01014221,108250.0
E01014222,104975.0
E01014223,91000.0
E01014224,102500.0
E01014225,149000.0
E01014226,110000.0
E01014228,140000.0
E01014229,128500.0
E01014230,110000.0
E01014231,102250.0
E01014233,173000.0
E01014234,135000.0
E01014235,136751.0
E01014236,242500.0
E01014237,129500.0
E01014238,123500.0
E01014239,150000.0
E01014240,130000.0
E01014241,110000.0
E01014242,112750.0
E01014243,165000.0
E01014244,95725.0
E01014245,111000.0
E01014246,103000.0
E01014247,82250.0
E01014248,77000.0
E01014249,115500.0
E01014250,80000.0
E01014251,95000.0
E01014252,99000.0
E01014253,143500.0
E01014254,60500.0
E01014255,91500.0
E01014256,122500.0
E01014257,143500.0
E01014258,219950.0
E01014259,135475.0
E01014260,155000.0
E01014261,99000.0
E01014262,123500.0
E01014263,120000.0
E01014264,149000.0
E01014265,169950.0
E01014266,82000.0
E01014267,135000.0
E01014268,161000.0
E01014269,124500.0
E01014270,160000.0
E01014271,156000.0
E01014272,168975.0
E01014273,65000.0
E01014274,88450.0
E01014275,71250.0
E01014276,76500.0
E01014277,110000.0
E01014278,96000.0
E01014279,90250.0
E01014280,125500.0
E01014281,90500.0
E01014282,119000.0
E01014283,81000.0
E01014284,111000.0
E01014285,117000.0
E01014286,83000.0
E01014287,95000.0
E01014288,107500.0
E01014289,172500.0
E01014290,121250.0
E01014291,152500.0
E01014292,130000.0
E01014293,120000.0
E01014294,148000.0
E01014295,156500.0
E01014296,133500.0
E01014297,150000.0
E01014298,119500.0
E01014299,143750.0
E01014300,90000.0
E01014301,155000.0
E01014302,102000.0
E01014303,140000.0
E01014304,146000.0
E01014305,116000.0
E01014306,105000.0
E01014307,80500.0
E01014308,151750.0
E01014309,134950.0
E01014310,236250.0
E01014311,123000.0
E01014312,142050.0
E01014313,120000.0
E01014314,243000.0
E01014315,193750.0
E01014316,
E01014317,120750.0
E01014318,212500.0
E01014319,210000.0
E01014320,245000.0
E01014321,125000.0
E01014322,140000.0
E01014323,89250.0
E01014324,120000.0
E01014325,189000.0
E01014326,158500.0
E01014327,104000.0
E01014328,76750.0
E01014329,96500.0
E01014330,72500.0
E01014331,130750.0
E01014332,146000.0
E01014333,131000.0
E01014334,140000.0
E01014335,171750.0
E01014336,112773.0
E01014337,126000.0
E01014338,155000.0
